	gene_id	gene_type	logFC	AveExpr
18404	ENSG00000235821.1	processed_pseudogene	-0.00284819745385894	4.843736767
7135	ENSG00000234177.5	lincRNA	0.019115223699203	4.856311451
11715	ENSG00000252763.1	snRNA	-0.00624635475439037	4.608988086
13676	ENSG00000249891.2	processed_pseudogene	0.0263520241924388	4.048389074
1818	ENSG00000203605.3	lincRNA	0.0060351963016347	10.67893644
15058	ENSG00000266415.1	miRNA	0.0172252055348743	4.86967781
3923	ENSG00000235628.1	sense_intronic	-0.0259445880708648	6.591584663
2815	ENSG00000277702.1	unprocessed_pseudogene	-0.0210200569696564	6.661843617
2350	ENSG00000117600.12	protein_coding	-0.035705384805107	2.815054032
198	ENSG00000130764.9	protein_coding	0.0296489856704723	4.40936232
11633	ENSG00000196549.10	protein_coding	0.00538201776102001	3.943807051
15251	ENSG00000226432.3	processed_pseudogene	0.0284177114779416	4.512851449
8564	ENSG00000242696.3	misc_RNA	0.0195409047660652	5.113298692
171	ENSG00000215912.12	protein_coding	0.0334576439013965	7.242920849
14	ENSG00000269981.1	processed_pseudogene	-0.010485036090745	4.022223064
10969	ENSG00000114638.7	protein_coding	0.00788624385463951	4.822240801
6937	ENSG00000223917.1	unprocessed_pseudogene	0.0313375722780592	5.83017538
18975	ENSG00000171467.15	protein_coding	0.0154503584414805	3.118800291
18587	ENSG00000255152.8	protein_coding	0.0229067901843028	2.711241502
9014	ENSG00000226297.1	processed_pseudogene	0.031410243032957	7.284167616
1291	ENSG00000117010.16	protein_coding	-0.00634025801375505	7.87414476
10178	ENSG00000114378.16	protein_coding	0.0134151267150849	6.259124566
14528	ENSG00000250027.1	antisense	-0.0402623864678161	6.155568017
18448	ENSG00000234127.8	protein_coding	-0.00882132763220722	2.065479181
6835	ENSG00000254009.1	IG_V_pseudogene	0.00656190031783532	5.528137501
14483	ENSG00000200521.1	misc_RNA	-0.00222686211190526	0.254187234145232
4395	ENSG00000163531.15	protein_coding	-0.0230244578932675	4.252192974
12744	ENSG00000163257.10	protein_coding	-0.040990035425482	3.926560708
5920	ENSG00000115828.16	protein_coding	-0.0253414265572304	8.983689577
3230	ENSG00000197364.7	protein_coding	-0.0346658235129502	3.913440337
1596	ENSG00000266993.3	antisense	0.0414086074723697	8.932999806
5711	ENSG00000235440.1	processed_pseudogene	0.0127767746972668	4.523505061
6469	ENSG00000144043.11	protein_coding	-0.0195456215392813	5.023243836
4664	ENSG00000270708.1	processed_pseudogene	0.0291777485376035	7.175004753
10141	ENSG00000164068.15	protein_coding	-0.0143713664881474	6.026967409
13573	ENSG00000213608.5	processed_pseudogene	0.0365266350106731	4.909021723
13861	ENSG00000249465.1	processed_pseudogene	-0.015818764865632	2.76549669
17871	ENSG00000219607.3	protein_coding	0.0227420598818211	3.902020125
9655	ENSG00000275227.1	misc_RNA	-0.0231223851703118	5.461370152
13383	ENSG00000250877.1	antisense	-0.0196588696543796	2.582557259
13849	ENSG00000239939.1	processed_pseudogene	-0.00764397462298974	4.657302207
1877	ENSG00000239319.3	misc_RNA	-0.0048659308496586	5.935463739
12171	ENSG00000073282.12	protein_coding	-0.0228344136103189	8.020986208
14836	ENSG00000201085.1	snRNA	0.0224461398855343	3.564220599
10803	ENSG00000252626.1	snRNA	0.0423781371959798	5.595702671
7159	ENSG00000233339.1	antisense	0.00584777309653638	4.425917535
12035	ENSG00000163872.15	protein_coding	-0.0369011503759512	5.005165183
14495	ENSG00000251429.1	transcribed_processed_pseudogene	-0.0330679913296072	2.738249715
1184	ENSG00000263675.1	miRNA	-0.0312794378433037	2.210352996
11374	ENSG00000242244.1	processed_pseudogene	0.0160183502514967	3.97073122
12696	ENSG00000248698.6	transcribed_processed_pseudogene	0.00350268693681879	8.633637773
13842	ENSG00000245293.2	antisense	0.00844479699040077	1.114733033
8777	ENSG00000144583.4	protein_coding	-0.0213656864846863	6.045274347
14421	ENSG00000197410.13	protein_coding	-0.0193538321507182	3.901292623
12888	ENSG00000239532.1	processed_pseudogene	-0.00840339475353249	2.608512536
17298	ENSG00000187658.6	protein_coding	0.00820010676205465	1.825438945
10931	ENSG00000181847.11	protein_coding	-0.00431163921324239	-0.0262512739970967
16854	ENSG00000113013.13	protein_coding	-0.0252927341291957	3.081251119
6106	ENSG00000230773.7	lincRNA	0.0109913563745112	5.182463028
17405	ENSG00000253660.1	antisense	0.037840105199356	4.448174794
4269	ENSG00000116857.16	protein_coding	-0.00839486512554539	2.698253938
17522	ENSG00000249722.1	lincRNA	0.0102359960377214	3.26298358
17321	ENSG00000253811.1	antisense	-0.0118688742314932	3.826344208
4414	ENSG00000117266.15	protein_coding	-0.0250765870864042	6.361307745
10024	ENSG00000273682.1	processed_pseudogene	-0.0023288223071826	-0.557074237994109
1435	ENSG00000202444.1	snRNA	0.0269211225364984	8.545111427
14119	ENSG00000251326.1	lincRNA	-0.0138980075672112	4.806300919
18775	ENSG00000112039.4	protein_coding	0.0128421422330646	4.372674228
13710	ENSG00000163116.9	protein_coding	0.0273440353001751	6.085100626
5686	ENSG00000237953.1	processed_pseudogene	-0.00274412249543104	8.567065161
18845	ENSG00000156639.11	protein_coding	-0.0140700549481573	8.777761099
6626	ENSG00000162951.10	protein_coding	0.0197683943328679	8.05077335
11767	ENSG00000242178.1	processed_pseudogene	0.00598305203490749	6.691548918
17286	ENSG00000055163.19	protein_coding	0.0182951361075651	4.050094358
1772	ENSG00000172456.17	protein_coding	0.00201098204273465	-1.476881351
15785	ENSG00000251206.1	lincRNA	0.029096600590319	5.047642218
16948	ENSG00000204967.10	protein_coding	-0.0371378118996174	4.665528247
12932	ENSG00000249019.2	processed_pseudogene	-0.025450854785579	7.004759166
5709	ENSG00000084733.10	protein_coding	-0.00376692553653473	0.979437148302642
13072	ENSG00000269848.1	processed_pseudogene	-0.00348627839058748	-2.090567298
5640	ENSG00000223691.1	processed_pseudogene	-0.00927293725427272	8.097357177
9620	ENSG00000234723.1	unprocessed_pseudogene	0.0020435108933196	-0.592836029461091
3153	ENSG00000223810.2	processed_pseudogene	0.0363095001861478	4.938128332
18511	ENSG00000238211.1	processed_pseudogene	-0.00435157147610218	8.656073032
551	ENSG00000261135.1	lincRNA	-0.00659082589692844	7.558045823
15317	ENSG00000279923.1	TEC	-0.0133846156135997	4.596985849
15723	ENSG00000250461.1	processed_pseudogene	0.0177902633221107	3.196554042
3167	ENSG00000197915.5	protein_coding	0.0187045285074349	5.616138403
14671	ENSG00000249411.1	processed_pseudogene	-0.0410346482231378	3.817043483
5733	ENSG00000084764.11	protein_coding	0.00222896759174309	2.168654567
9703	ENSG00000163513.17	protein_coding	0.024887629726068	9.51344776
4847	ENSG00000270094.1	antisense	0.00364252956841371	0.83881861019368
1591	ENSG00000117859.18	protein_coding	0.00485364224749373	0.876072504772131
2182	ENSG00000162645.12	protein_coding	-0.0323979950245549	5.850546202
17951	ENSG00000216359.1	processed_pseudogene	-0.00415859325772482	2.199768772
4151	ENSG00000241505.1	lincRNA	0.0260868450608767	6.512882818
9516	ENSG00000224752.1	unitary_pseudogene	0.0441391769220824	6.652875803
15371	ENSG00000279995.1	TEC	0.0151533387239432	1.153762747
5313	ENSG00000171163.15	protein_coding	0.024482023568102	3.240921734
18603	ENSG00000204385.11	protein_coding	0.028832316272706	3.078862572
1191	ENSG00000169218.13	protein_coding	-0.0375908290345814	5.861615561
5280	ENSG00000177212.4	protein_coding	-0.00253804602161325	-0.187346646614873
18908	ENSG00000279284.1	TEC	0.00202293963423162	0.510176683191153
17423	ENSG00000202345.1	misc_RNA	-0.0334975244042492	4.500629756
7349	ENSG00000279267.1	TEC	0.00415874135646797	7.106091225
14266	ENSG00000236296.8	transcribed_processed_pseudogene	-0.0252150521943271	6.155933144
1817	ENSG00000229225.1	lincRNA	0.0110978297246884	3.932194851
10334	ENSG00000239388.8	protein_coding	0.00774573725042882	5.647034649
17618	ENSG00000249109.1	antisense	0.0258149054915187	1.999589007
11861	ENSG00000075651.15	protein_coding	0.0436761426753397	3.758954623
2880	ENSG00000207501.1	snRNA	-0.0318829000721983	5.816306944
5947	ENSG00000115875.18	protein_coding	0.00552060142362687	4.787593551
17374	ENSG00000251018.2	antisense	-0.00387237924338682	2.65912654
56	ENSG00000272438.1	lincRNA	0.0100432302328421	3.462265716
15715	ENSG00000164182.10	protein_coding	-0.0202863836675035	5.582957346
1079	ENSG00000116514.16	protein_coding	0.0278111971082481	5.428566516
3624	ENSG00000277882.1	processed_pseudogene	-0.00196299641053783	0.510523594537744
13321	ENSG00000251427.1	unprocessed_pseudogene	0.00328699848251359	0.0482055121621784
11965	ENSG00000201822.1	rRNA_pseudogene	-0.0298650826124012	5.431595893
18391	ENSG00000231301.1	processed_pseudogene	0.00250382345156617	-0.644647138212676
16342	ENSG00000205359.9	protein_coding	-0.0210043776124256	4.700777331
7029	ENSG00000238719.1	snRNA	0.00246683360919786	0.395105146538594
8193	ENSG00000229434.1	lincRNA	-0.0235589411886648	9.470732285
7318	ENSG00000115008.5	protein_coding	0.0170145617792399	2.375513033
2099	ENSG00000199959.1	snoRNA	-0.0246038164297818	4.492254038
334	ENSG00000228150.1	sense_intronic	0.0091866300206607	1.879990325
16730	ENSG00000251243.1	processed_pseudogene	-0.0306160810414725	2.369493758
15943	ENSG00000249157.1	processed_pseudogene	0.00289046490568422	0.62624935197858
11302	ENSG00000244062.1	processed_pseudogene	-0.0168891042532202	7.027901755
260	ENSG00000207056.1	snRNA	0.0126965999862624	4.841234582
13320	ENSG00000250100.2	unprocessed_pseudogene	0.00207873436979252	1.005332855
7305	ENSG00000169629.11	protein_coding	-0.0344822236249183	6.751397799
10555	ENSG00000172971.7	unprocessed_pseudogene	0.054027293203308	4.09787809
1845	ENSG00000207190.1	snRNA	-0.0127096891075048	6.592401772
14173	ENSG00000251440.2	processed_pseudogene	0.00471768842721799	0.00419869876033793
53	ENSG00000230368.2	lincRNA	0.0201179799411543	7.282029904
18400	ENSG00000239257.1	transcribed_processed_pseudogene	-0.042589225228122	7.460867521
2087	ENSG00000285782.1	lincRNA	-0.030828695297405	7.976247812
8954	ENSG00000152056.16	protein_coding	-0.0074978794282966	3.5463701
8038	ENSG00000198648.10	protein_coding	0.0163144737836022	2.660001517
14503	ENSG00000171497.4	protein_coding	0.00331395235015794	2.111318259
16099	ENSG00000249664.1	lincRNA	0.0321384902518568	3.09187547
8054	ENSG00000251569.1	protein_coding	0.0246047739085811	8.38705065
7734	ENSG00000229104.1	processed_pseudogene	-0.00254495072992068	3.543292431
10261	ENSG00000163938.16	protein_coding	-0.0349770978376698	4.186917728
18990	ENSG00000219470.1	processed_pseudogene	-0.00935004586651515	3.685174275
18484	ENSG00000137312.14	protein_coding	-0.028415889635732	5.789963408
2242	ENSG00000067208.14	protein_coding	-0.0230686896764713	5.009199963
10217	ENSG00000241789.3	misc_RNA	-0.0355031331183062	4.96995463
15008	ENSG00000272071.1	lincRNA	-0.0201467784212395	5.671288682
2456	ENSG00000241361.8	transcribed_unprocessed_pseudogene	0.0337353612882824	2.378995456
13140	ENSG00000128039.10	protein_coding	0.00183896836128585	1.126717513
7979	ENSG00000280105.1	TEC	0.049063206069071	4.525432871
13537	ENSG00000284516.1	transcribed_unitary_pseudogene	0.0488702594366185	4.084010154
1253	ENSG00000225333.6	processed_pseudogene	-0.00616682632285492	5.574746041
6826	ENSG00000273962.1	IG_V_gene	0.0148538629047183	6.326922437
3028	ENSG00000270882.2	protein_coding	-0.0247930662591415	3.531247136
491	ENSG00000142621.19	protein_coding	-0.00657730041757568	4.191590412
15697	ENSG00000251306.1	processed_pseudogene	0.00223524420029345	5.283019252
10423	ENSG00000163637.12	protein_coding	-0.00579412259668599	2.014000288
17222	ENSG00000249035.6	antisense	0.00181750736319252	-0.503379660738673
15824	ENSG00000215006.4	processed_pseudogene	-0.0267259127951042	5.043533181
8890	ENSG00000234638.1	antisense	0.00246257429062654	-0.764501798719403
7879	ENSG00000227400.2	sense_overlapping	-0.0157127538736242	6.3359735
10528	ENSG00000242364.1	processed_pseudogene	0.0328860900094373	5.062597985
7840	ENSG00000230645.1	lincRNA	0.0307010914730104	4.1657753
1123	ENSG00000197056.10	protein_coding	-0.00851321892456931	11.22044378
14608	ENSG00000214671.4	processed_pseudogene	0.0164853166018208	6.294055869
14958	ENSG00000170561.12	protein_coding	-0.00352087665902114	1.000282846
18261	ENSG00000285703.1	lincRNA	-0.0145642281460975	3.659764994
18693	ENSG00000199036.1	miRNA	0.0366437071475112	2.13407037
4595	ENSG00000228646.3	processed_pseudogene	-0.0324677927278865	5.743238062
13940	ENSG00000228814.4	transcribed_processed_pseudogene	0.00555899468744591	4.496927355
3467	ENSG00000231666.6	lincRNA	-0.0315257327997236	5.175256198
11565	ENSG00000271711.1	processed_pseudogene	0.00543571149201726	3.382677764
3316	ENSG00000271380.1	antisense	0.0156427297528484	3.298159526
8765	ENSG00000230838.1	lincRNA	0.0374270543366978	6.575003815
16710	ENSG00000235253.1	processed_pseudogene	-0.0110089166472645	2.663732459
14323	ENSG00000249004.1	processed_pseudogene	-0.00208002747120604	-1.302119542
7086	ENSG00000175874.9	protein_coding	-0.00184375408385491	0.795533582326327
13960	ENSG00000248488.2	processed_pseudogene	-0.0290766269570946	2.410758614
5072	ENSG00000234464.1	lincRNA	0.021427168778956	5.467543341
13801	ENSG00000251170.5	lincRNA	-0.00985634065935332	3.747761362
14591	ENSG00000248601.1	antisense	0.0130247244818722	7.321228435
2324	ENSG00000228502.1	processed_pseudogene	0.0243733802440518	6.730985493
18339	ENSG00000213916.2	processed_pseudogene	0.0135524682214103	2.631104172
16563	ENSG00000260686.1	sense_overlapping	-0.028349987167927	5.476065527
8745	ENSG00000213917.2	processed_pseudogene	-0.00489440875692762	3.317336946
15277	ENSG00000248426.1	processed_pseudogene	-0.0394377292442112	6.382520524
8922	ENSG00000272944.1	antisense	-0.0224886399302458	4.987291958
15959	ENSG00000207333.1	snRNA	0.0185788207830246	6.213572365
3790	ENSG00000237707.1	antisense	-0.0148836969271145	4.320460701
9674	ENSG00000201033.1	snRNA	-0.00304367269795884	0.292330372990371
12656	ENSG00000271544.1	processed_pseudogene	-0.00177015827673574	1.080627655
17443	ENSG00000253647.1	antisense	-0.0021613850961139	5.020809918
18429	ENSG00000204625.10	lincRNA	-0.0358403631394924	4.679426488
16009	ENSG00000251605.1	processed_pseudogene	-0.031867787030775	6.983016059
5850	ENSG00000272716.1	lincRNA	-0.0343763584590685	7.444356509
18660	ENSG00000226030.1	unprocessed_pseudogene	-0.0237603016231156	5.146947974
10938	ENSG00000264623.3	miRNA	0.0245245472865776	5.818281567
16700	ENSG00000205089.7	protein_coding	0.00499998791683675	5.013386911
13219	ENSG00000202169.1	misc_RNA	-0.0149927150949233	1.861057686
13927	ENSG00000207927.1	miRNA	-0.0186326007807761	6.999790883
3394	ENSG00000252236.1	snoRNA	-0.00286692872394404	6.631518065
15349	ENSG00000251062.1	processed_pseudogene	-0.00192140724008911	-0.749747626879971
2655	ENSG00000201114.1	misc_RNA	0.0299726462251416	6.862534133
471	ENSG00000204479.4	protein_coding	0.00250684726413862	3.943334869
1840	ENSG00000079739.16	protein_coding	-0.00174278683944011	-0.196750601577895
9606	ENSG00000229468.1	processed_pseudogene	-0.0236880826312155	7.854657599
16881	ENSG00000170464.9	protein_coding	-0.00764309176561192	1.830450672
10523	ENSG00000252937.1	snRNA	-0.0225373269255862	6.324191329
10214	ENSG00000224792.6	transcribed_processed_pseudogene	-0.0347201578622876	2.990788058
9742	ENSG00000170266.15	protein_coding	-0.0323379918698757	5.677936703
11208	ENSG00000183624.13	protein_coding	-0.0175370476985276	4.652404208
7195	ENSG00000236877.2	processed_pseudogene	0.00611418823593085	4.696358476
3921	ENSG00000260990.1	antisense	-0.00196561988540871	-0.286030790045967
12883	ENSG00000174145.7	protein_coding	-0.00820978422894713	3.53054774
7948	ENSG00000225369.1	processed_pseudogene	0.0271818288992645	8.38686811
4021	ENSG00000225359.1	lincRNA	0.012042429656444	1.968927115
12553	ENSG00000202392.1	misc_RNA	0.0276735162781686	2.104256343
7149	ENSG00000235319.1	lincRNA	-0.0409382780619106	4.178547997
9566	ENSG00000131386.18	protein_coding	0.00738365335801033	5.852803803
4830	ENSG00000284163.1	miRNA	0.00949001872351813	1.161359347
4128	ENSG00000274702.1	processed_pseudogene	-0.00229762443455295	7.61696055
7511	ENSG00000232101.1	processed_pseudogene	-0.0347247446852108	4.117669174
17851	ENSG00000234817.2	lincRNA	0.017273218623777	6.442657943
10664	ENSG00000244048.1	processed_pseudogene	0.00700588200137413	2.763152313
14766	ENSG00000249056.1	processed_pseudogene	-0.0303661165781219	6.005611623
7551	ENSG00000231954.1	unprocessed_pseudogene	0.0303895873524354	7.473023886
6070	ENSG00000151665.12	protein_coding	-0.0198472367963785	7.397221142
1893	ENSG00000162594.15	protein_coding	-0.0217136031524128	4.254593649
13232	ENSG00000250768.1	processed_pseudogene	0.021125409525696	5.202032665
15925	ENSG00000251041.1	lincRNA	0.00184365586752088	-1.009805292
14409	ENSG00000201786.1	misc_RNA	-0.00881376538112039	2.323052553
10013	ENSG00000181585.4	protein_coding	0.00184367736033106	-1.388906904
8032	ENSG00000254552.1	antisense	-0.0180109143405018	3.015921747
7554	ENSG00000232990.2	unprocessed_pseudogene	-0.0215960744287828	5.694217558
17526	ENSG00000250256.1	lincRNA	0.0335433225008161	6.934594703
4563	ENSG00000252879.1	misc_RNA	-0.00656684501745613	6.488857294
7346	ENSG00000221055.1	miRNA	0.00218818771374646	5.275380222
2079	ENSG00000234953.2	antisense	0.00692369684030291	1.997987549
14367	ENSG00000270681.1	antisense	0.008595469116735	5.239654734
14216	ENSG00000085871.8	protein_coding	-0.0114175343920879	6.620647304
11780	ENSG00000239227.1	processed_pseudogene	0.0161529930753645	6.560550245
8540	ENSG00000222972.1	snRNA	-0.0392593760855349	3.815666414
4978	ENSG00000264377.1	miRNA	0.00804059976535469	6.521857533
11858	ENSG00000240497.2	lincRNA	-0.0069665842402954	4.528767751
18165	ENSG00000124564.17	protein_coding	0.00769692851819834	1.238943902
15468	ENSG00000199361.1	snRNA	0.0208989935293494	8.222288921
15079	ENSG00000272417.1	lincRNA	-0.0270603710181997	3.969872842
3877	ENSG00000232751.1	processed_pseudogene	0.0207631024060585	2.990275276
6739	ENSG00000233671.1	processed_pseudogene	-0.0219727972819336	7.760726342
10307	ENSG00000265992.1	sense_intronic	-0.0184599893772121	11.38238617
11660	ENSG00000242370.1	antisense	0.00772183276491198	8.449360254
2281	ENSG00000232752.1	unprocessed_pseudogene	0.0155996837437429	8.730226601
3565	ENSG00000235082.2	processed_pseudogene	0.0413982707039031	5.74788024
649	ENSG00000228105.1	lincRNA	-0.0308042706264542	2.272324214
16479	ENSG00000145782.12	protein_coding	-0.00166699895195261	-1.124699485
17725	ENSG00000222852.1	misc_RNA	0.0297107588601369	5.272622825
8311	ENSG00000266808.1	miRNA	-0.0126040702668064	3.993468749
4802	ENSG00000233706.1	antisense	-0.00463093972755572	1.496318787
11410	ENSG00000114120.12	protein_coding	-0.00441348711154913	7.017827942
1302	ENSG00000179862.6	protein_coding	0.00386798978797577	8.975034349
16419	ENSG00000249619.1	processed_pseudogene	-0.0110997920614815	4.985976529
6645	ENSG00000168129.8	processed_pseudogene	-0.0299972177412738	5.338449676
9312	ENSG00000188011.5	protein_coding	-0.0133266305568668	4.442504169
18818	ENSG00000255587.8	protein_coding	0.0111117608347189	3.200639426
12907	ENSG00000174125.7	protein_coding	0.00840493768768251	3.066530342
15366	ENSG00000242110.7	protein_coding	0.0180687454745655	6.502084465
14460	ENSG00000260244.1	sense_overlapping	-0.0281074675465718	2.672114422
1502	ENSG00000154198.14	transcribed_unprocessed_pseudogene	0.00668184848562993	8.266424007
9996	ENSG00000183625.14	protein_coding	-0.0122435121353693	5.355471465
15333	ENSG00000249774.1	processed_pseudogene	0.0352739031951525	2.980791003
16362	ENSG00000278958.1	TEC	-0.0184040271514152	4.197520752
2451	ENSG00000085491.16	protein_coding	-0.00740024872116129	1.998103523
5497	ENSG00000150873.11	protein_coding	0.0248461005552836	6.315316106
2720	ENSG00000271427.1	lincRNA	-0.00297282499983748	1.131168645
12882	ENSG00000264319.1	miRNA	0.0189332573527233	7.906190491
14833	ENSG00000179059.9	protein_coding	-0.0127411805940988	7.721466274
3097	ENSG00000197622.12	protein_coding	0.0151023132774342	8.616525724
14175	ENSG00000189184.11	protein_coding	-0.0163317788156247	5.447027218
4622	ENSG00000236292.1	antisense	-0.0369645425889579	3.622894253
12586	ENSG00000197468.5	unprocessed_pseudogene	-0.0285451067582993	5.296566335
515	ENSG00000162460.6	protein_coding	0.0290675602644029	4.092513797
622	ENSG00000270728.1	processed_pseudogene	0.0195280332937266	7.98069886
4241	ENSG00000200139.1	snRNA	-0.0281486576227836	3.422715343
9863	ENSG00000230274.1	processed_pseudogene	0.00989191778694474	0.789640103611355
6629	ENSG00000234429.1	processed_pseudogene	0.0148822096424413	3.623193344
1619	ENSG00000272100.1	antisense	-0.027054239847384	5.812609175
14589	ENSG00000222721.1	misc_RNA	0.0114036828571319	7.127125133
16657	ENSG00000169567.11	protein_coding	0.0131464841770875	5.849653135
6333	ENSG00000260101.1	lincRNA	0.00746808752635693	2.504344896
1244	ENSG00000243970.3	transcribed_unprocessed_pseudogene	0.00618147488541214	1.433177664
63	ENSG00000187583.10	protein_coding	-0.0381497942200073	5.183254377
5583	ENSG00000260331.1	lincRNA	0.0136767052899884	7.676546042
6702	ENSG00000229498.1	antisense	-0.0301751188889185	4.032763305
15331	ENSG00000243914.1	processed_pseudogene	-0.00898915727106421	6.989782289
6856	ENSG00000211626.2	IG_V_gene	-0.0254136556678709	4.569800688
14257	ENSG00000109458.8	protein_coding	-0.0199486866186351	7.182184778
12147	ENSG00000136514.2	protein_coding	-0.0203383988684268	6.922014513
12506	ENSG00000250710.3	unprocessed_pseudogene	0.0139699812067462	4.906067836
10451	ENSG00000241884.2	lincRNA	0.0355694419236187	6.05910187
9893	ENSG00000281160.1	antisense	-0.0335373778062132	6.156056799
15874	ENSG00000131844.15	protein_coding	0.0273416641792694	7.506980959
1952	ENSG00000235079.1	antisense	-0.0363793531608678	3.420793111
11	ENSG00000239945.1	lincRNA	0.0298895426574434	4.550012232
15510	ENSG00000251131.1	antisense	-0.0208299820525754	5.845371669
6376	ENSG00000237179.5	lincRNA	-0.0321236893712425	5.794990922
6295	ENSG00000230595.1	processed_pseudogene	-0.0405714011839119	4.687354002
8338	ENSG00000003436.15	protein_coding	0.00163774344971726	0.365339942379246
17180	ENSG00000113721.13	protein_coding	-0.0326854887428913	6.185284364
7059	ENSG00000230393.1	antisense	0.0032058642224643	1.358385418
15757	ENSG00000049192.14	protein_coding	-0.0144360242244325	4.334468711
17586	ENSG00000113761.11	protein_coding	0.00884913773388719	6.91735136
1999	ENSG00000181227.3	processed_pseudogene	0.0075371977724213	1.190111261
2104	ENSG00000285361.1	lincRNA	-0.0190045912847989	3.552830486
1146	ENSG00000271164.1	processed_pseudogene	0.0441888305789086	5.760999967
16328	ENSG00000249787.1	lincRNA	-0.00230325245270795	1.037124614
663	ENSG00000284005.1	miRNA	0.0291784082671162	8.260528695
7548	ENSG00000234398.1	unprocessed_pseudogene	-0.033814669523924	3.689060941
10203	ENSG00000240959.1	processed_pseudogene	0.0136578999838177	2.101463958
1795	ENSG00000242860.3	misc_RNA	-0.0036409868003075	0.253664788445129
13706	ENSG00000248510.2	lincRNA	-0.0176671667955902	5.479326257
12089	ENSG00000229704.1	processed_pseudogene	-0.0115452113451215	1.589095537
17852	ENSG00000237716.1	lincRNA	-0.0263776009263693	3.047868168
18890	ENSG00000112212.11	protein_coding	-0.0266619459835731	3.273879522
4688	ENSG00000234754.1	lincRNA	0.0368218113370977	4.38798625
191	ENSG00000078900.14	protein_coding	-0.0394872234293151	4.681981461
14919	ENSG00000272347.1	lincRNA	-0.00211356461535813	-0.910805711114512
16756	ENSG00000043143.20	protein_coding	-0.0258464346958274	3.828874517
3852	ENSG00000253060.1	scaRNA	0.00247816826375279	-0.771526133809942
4739	ENSG00000143753.12	protein_coding	-0.0113303343062914	5.932735071
17720	ENSG00000280161.1	TEC	0.00777410433475527	4.184800211
6598	ENSG00000176204.13	protein_coding	0.00514322589358305	4.358691415
10717	ENSG00000249274.1	processed_pseudogene	-0.0193596731263557	5.151490873
8454	ENSG00000144381.16	protein_coding	0.00166082252120136	-1.458847641
8769	ENSG00000118242.15	protein_coding	-0.0158728593636708	2.912698973
16490	ENSG00000250015.1	lincRNA	0.0196005743056008	5.702999117
13808	ENSG00000251906.2	snRNA	-0.0393046344372493	4.521820149
742	ENSG00000125944.19	protein_coding	0.00965587556669881	1.996869787
11548	ENSG00000070087.14	protein_coding	-0.0186472272846499	5.690664022
17536	ENSG00000248355.1	processed_pseudogene	0.02580043591096	5.044855694
17555	ENSG00000248596.7	processed_transcript	-0.0342945465022528	3.515759108
16543	ENSG00000229855.8	lincRNA	-0.0246716513828399	6.098348921
8797	ENSG00000118245.2	protein_coding	-0.027396495043078	5.313591395
1188	ENSG00000163879.10	protein_coding	-0.0120416124379883	9.092518498
3885	ENSG00000232113.2	protein_coding	-0.010127016888064	4.022124694
18844	ENSG00000225945.1	antisense	-0.0248481271824199	4.603102436
16649	ENSG00000199455.1	rRNA_pseudogene	-0.0421679012213367	5.070584861
17035	ENSG00000120318.15	protein_coding	0.0031122876211229	6.327568448
11388	ENSG00000283418.1	snRNA	-0.0315704859410564	2.914806423
5575	ENSG00000236348.1	processed_pseudogene	-0.0134022230967259	6.869488817
1929	ENSG00000229639.1	lincRNA	0.0269091228812018	6.964830553
1008	ENSG00000084628.9	protein_coding	0.0249910169022613	4.169402422
2758	ENSG00000249798.1	unprocessed_pseudogene	0.00928019672690331	5.283220343
11114	ENSG00000248787.2	lincRNA	-0.00687627715217166	3.443651069
7465	ENSG00000224410.1	processed_pseudogene	-0.00268447926184593	6.047068452
15409	ENSG00000242292.2	processed_pseudogene	-0.0256651661690343	6.589326163
13909	ENSG00000174749.5	protein_coding	-0.00153452420367129	-0.0884354588425058
4088	ENSG00000121481.10	protein_coding	-0.0194413352165893	8.548307149
17537	ENSG00000184845.3	protein_coding	0.0287471268071826	6.6148365
3030	ENSG00000203812.2	protein_coding	0.00162895503688649	-0.747050278684128
4586	ENSG00000185523.6	protein_coding	-0.0153884400284711	4.992296024
683	ENSG00000227001.3	unprocessed_pseudogene	-0.0072000667646269	6.797096668
6507	ENSG00000230002.3	sense_intronic	-0.0252940799546638	3.256918788
1407	ENSG00000200171.1	misc_RNA	-0.0261982443668345	6.018570224
8562	ENSG00000226261.1	processed_pseudogene	-0.0373285530425057	3.561998538
15882	ENSG00000049883.14	protein_coding	-0.0026342140699113	-0.0793845572305261
3569	ENSG00000201608.1	snRNA	-0.0192038799863323	3.266036158
18470	ENSG00000216101.3	miRNA	-0.0276547983637413	3.591332738
17616	ENSG00000249849.1	antisense	0.00593813600477888	2.606102792
6559	ENSG00000115297.10	protein_coding	-0.0336859602217881	6.351441385
6762	ENSG00000163586.9	protein_coding	-0.0177733465675886	5.914258815
14399	ENSG00000170006.11	protein_coding	0.00395253703750511	7.185167989
9895	ENSG00000229572.1	processed_pseudogene	-0.0310440755429771	6.281508606
6462	ENSG00000116035.3	protein_coding	-0.0115935050654874	1.619733626
13282	ENSG00000250426.2	transcribed_processed_pseudogene	0.00198628424926414	-0.270726637776769
14019	ENSG00000164109.13	protein_coding	0.00168112806651035	-1.387782012
12627	ENSG00000248364.1	unprocessed_pseudogene	-0.0166907174071095	7.050848829
1578	ENSG00000203356.2	lincRNA	0.0147075405606755	6.540998685
14102	ENSG00000251432.6	lincRNA	-0.0332757135211124	6.899638252
